# F0-R0 PARAMETER SCAN
# FBA model ../../ModelFiles/ecFBA/Modified/reducedEcYeast_modified_withDamage.mat with objective max. growth (parsimonious)
# Boolean model ../../ModelFiles/Boolean/Modified/rules.txt, ../../ModelFiles/Boolean/Modified/species.txt
# TF layer ../../ModelFiles/Boolean/Modified/TFtargets.txt
damage formation	damage repair	regulation factor	rls	average generation time	time phase 1	rls phase 1	damage phase 1	time phase 2	rls phase 2	damage phase 2	time phase 3	rls phase 3	damage phase 3	status
0.0008	0.004	0.04	16	1.7466666666666735	11.999999999999973	8.0	0.017004919276588853	9.299999999999983	6.0	0.1831328814505863	17.199999999999974	2.0	0.2933737733325885	dead (regular)
0.0009	0.004	0.04	15	1.6214285714285752	11.999999999999973	8.0	0.01989389503509447	9.89999999999998	6.0	0.19478752314679676	4.5	1.0	0.25009669851277805	dead (regular)
0.001	0.004	0.04	15	1.6928571428571477	11.999999999999973	8.0	0.022839382613068376	8.099999999999987	5.0	0.1695732739104214	10.799999999999978	2.0	0.27834938374171064	dead (regular)
0.0011	0.004	0.04	14	1.6153846153846176	10.499999999999979	7.0	0.01747585649805112	9.399999999999983	6.0	0.18653827822928912	4.000000000000002	1.0	0.24020742786214724	dead (regular)
0.0012	0.004	0.04	14	1.6307692307692332	10.499999999999979	7.0	0.019616917545527898	9.799999999999981	6.0	0.19500207172955145	4.5	1.0	0.25083130733580883	dead (regular)
0.0013	0.004	0.04	14	1.6923076923076956	10.499999999999979	7.0	0.021749218589190097	7.899999999999988	5.0	0.16679444498769902	10.29999999999998	2.0	0.27538992852054944	dead (regular)
0.0014	0.004	0.04	14	1.7615384615384657	9.99999999999998	7.0	0.021905962392610664	8.699999999999985	5.0	0.18090221267517223	16.09999999999996	2.0	0.2940142869798413	dead (regular)
0.0015	0.004	0.04	13	1.6833333333333347	8.999999999999984	6.0	0.01740892448452643	10.09999999999998	6.0	0.20549497164540867	5.699999999999996	1.0	0.26393201799138505	dead (regular)
0.0016	0.004	0.04	13	1.6250000000000007	8.999999999999984	6.0	0.018973825022908394	9.599999999999982	6.0	0.19227779005544174	4.4	1.0	0.24803582206683633	dead (regular)
0.0017	0.004	0.04	13	1.7000000000000017	8.999999999999984	6.0	0.02053381574000622	10.799999999999978	6.0	0.2112140166602628	6.399999999999993	1.0	0.27113110579942246	dead (regular)
0.0018	0.004	0.04	13	1.741666666666669	8.999999999999984	6.0	0.022088917255250834	8.199999999999987	5.0	0.17404911705643522	12.599999999999971	2.0	0.28749270337956073	dead (regular)
0.0019	0.004	0.04	13	1.7750000000000028	8.999999999999984	6.0	0.023905809097562344	8.299999999999986	5.0	0.17942230989847813	15.79999999999996	2.0	0.2945051465971814	dead (regular)
0.002	0.004	0.04	12	1.6909090909090905	7.999999999999988	5.0	0.017110648048330495	9.699999999999982	6.0	0.20124698946138903	5.099999999999998	1.0	0.2597439477496838	dead (regular)
0.0	0.006	0.04	67	1.469696969696951	99.9999999999986	67.0	0.0	0.0	0.0	NaN	0.0	0.0	NaN	alive
0.0001	0.006	0.04	24	1.65217391304349	23.800000000000068	16.0	0.01809291834031976	9.299999999999983	6.0	0.18222035561404207	13.599999999999968	2.0	0.2842779299029773	dead (regular)
