# REGULATION FACTOR GRID
# FBA model ../../ModelFiles/ecFBA/Modified/reducedEcYeast_modified_withDamage.mat with objective max. growth (parsimonious)
# Boolean model ../../ModelFiles/Boolean/Modified/rules.txt, ../../ModelFiles/Boolean/Modified/species.txt
# TF layer ../../ModelFiles/Boolean/Modified/TFtargets.txt
regulation factor	phase	time	divisions	damage at end	damage formation	damage repair	status
0.015	phase 3	3.0000000000000013	1.0	0.24270504476446075	0.000125	0.008	dead (regular)
0.015	phase 1	16.399999999999963	13.0	0.06602080382474053	0.00015	0.008	dead (regular)
0.015	phase 2	4.799999999999999	3.0	0.191063432927847	0.00015	0.008	dead (regular)
0.015	phase 3	3.0000000000000013	1.0	0.2426489889296362	0.00015	0.008	dead (regular)
0.015	phase 1	16.499999999999964	13.0	0.06666338994398657	0.000125	0.009	dead (regular)
0.015	phase 2	4.699999999999999	3.0	0.19089082193158227	0.000125	0.009	dead (regular)
0.015	phase 3	3.0000000000000013	1.0	0.2416780907457248	0.000125	0.009	dead (regular)
0.015	phase 1	16.399999999999963	13.0	0.06512349298375321	0.00015	0.009	dead (regular)
0.015	phase 2	4.799999999999999	3.0	0.19056809502043645	0.00015	0.009	dead (regular)
0.015	phase 3	3.0000000000000013	1.0	0.2412960288267596	0.00015	0.009	dead (regular)
0.015	phase 1	16.499999999999964	13.0	0.06574901663482012	0.000125	0.01	dead (regular)
0.015	phase 2	4.699999999999999	3.0	0.1899138633967584	0.000125	0.01	dead (regular)
0.015	phase 3	2.9000000000000012	1.0	0.2399577902336772	0.000125	0.01	dead (regular)
0.015	phase 1	16.499999999999964	13.0	0.06586705197212592	0.00015	0.012	dead (regular)
0.015	phase 2	4.6	3.0	0.18799255257731898	0.00015	0.012	dead (regular)
0.015	phase 3	10.699999999999978	2.0	0.27994579972167627	0.00015	0.012	dead (regular)
0.015	phase 1	16.599999999999966	13.0	0.06646411742564466	0.000125	0.013	dead (regular)
0.015	phase 2	4.5	3.0	0.18611224440692323	0.000125	0.013	dead (regular)
0.015	phase 3	9.599999999999982	2.0	0.27802466512902635	0.000125	0.013	dead (regular)
0.015	phase 1	16.499999999999964	13.0	0.06496711051223954	0.00015	0.013	dead (regular)
0.015	phase 2	4.6	3.0	0.18733885860511676	0.00015	0.013	dead (regular)
0.015	phase 3	9.99999999999998	2.0	0.27850092944042226	0.00015	0.013	dead (regular)
0.015	phase 1	16.599999999999966	13.0	0.06751011059648072	0.00015	0.014	dead (regular)
0.015	phase 2	4.5	3.0	0.18602380677571426	0.00015	0.014	dead (regular)
0.015	phase 3	9.399999999999983	2.0	0.27608296582042724	0.00015	0.014	dead (regular)
0.015	phase 1	16.599999999999966	13.0	0.06658313440743087	0.00015	0.015	dead (regular)
0.015	phase 2	4.5	3.0	0.18472816579167492	0.00015	0.015	dead (regular)
0.015	phase 3	8.899999999999984	2.0	0.27362256166110216	0.00015	0.015	dead (regular)
0.015	phase 1	16.499999999999964	13.0	0.06504440162484669	0.000175	0.015	dead (regular)
0.015	phase 2	4.6	3.0	0.18591322728356446	0.000175	0.015	dead (regular)
0.015	phase 3	9.099999999999984	2.0	0.27463580818657507	0.000175	0.015	dead (regular)
0.015	phase 1	16.599999999999966	13.0	0.06566836426525866	0.00015	0.016	dead (regular)
0.015	phase 2	4.5	3.0	0.1830056801844229	0.00015	0.016	dead (regular)
0.015	phase 3	8.399999999999986	2.0	0.2708112163211161	0.00015	0.016	dead (regular)
0.015	phase 1	16.599999999999966	13.0	0.0675819877441328	0.000175	0.016	dead (regular)
0.015	phase 2	4.5	3.0	0.18461186173788935	0.000175	0.016	dead (regular)
0.015	phase 3	8.699999999999985	2.0	0.27196326463241594	0.000175	0.016	dead (regular)
0.015	phase 1	16.599999999999966	13.0	0.0647656198927702	0.00015	0.017	dead (regular)
0.015	phase 2	4.5	3.0	0.18160039696125313	0.00015	0.017	dead (regular)
0.015	phase 3	7.899999999999988	2.0	0.26874267989031364	0.00015	0.017	dead (regular)
0.015	phase 1	16.599999999999966	13.0	0.06665795099523061	0.000175	0.017	dead (regular)
0.015	phase 2	4.5	3.0	0.18332539489372784	0.000175	0.017	dead (regular)
0.015	phase 3	8.299999999999986	2.0	0.269539782589889	0.000175	0.017	dead (regular)
0.015	phase 1	16.599999999999966	13.0	0.06574605723153588	0.000175	0.018	dead (regular)
0.015	phase 2	4.5	3.0	0.18161794794866834	0.000175	0.018	dead (regular)
0.015	phase 3	7.699999999999989	2.0	0.2671989283487962	0.000175	0.018	dead (regular)
0.015	phase 1	16.599999999999966	13.0	0.06484614948138356	0.000175	0.019	dead (regular)
0.015	phase 2	4.5	3.0	0.18023838587482066	0.000175	0.019	dead (regular)
0.015	phase 3	6.8999999999999915	2.0	0.26460203134139276	0.000175	0.019	dead (regular)
0.015	phase 1	16.599999999999966	13.0	0.06669099382009938	0.0002	0.019	dead (regular)
0.015	phase 2	4.5	3.0	0.1815870518394878	0.0002	0.019	dead (regular)
0.015	phase 3	7.39999999999999	2.0	0.265645626125662	0.0002	0.019	dead (regular)
0.015	phase 1	16.599999999999966	13.0	0.0639578783133373	0.000175	0.02	dead (regular)
0.015	phase 2	4.4	3.0	0.1792288967478849	0.000175	0.02	dead (regular)
0.015	phase 3	6.299999999999994	2.0	0.26219914173244785	0.000175	0.02	dead (regular)
0.015	phase 1	16.599999999999966	13.0	0.06578243854967399	0.0002	0.02	dead (regular)
0.015	phase 2	4.5	3.0	0.18022403536372042	0.0002	0.02	dead (regular)
0.015	phase 3	6.699999999999992	2.0	0.2631909004479138	0.0002	0.02	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.04901924931801639	0.0001	0.0	dead (regular)
0.02	phase 2	6.199999999999994	4.0	0.20199139841122044	0.0001	0.0	dead (regular)
0.02	phase 3	4.000000000000002	1.0	0.262722955578095	0.0001	0.0	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.048240381701132644	0.0001	0.001	dead (regular)
0.02	phase 2	6.199999999999994	4.0	0.19955532228820314	0.0001	0.001	dead (regular)
0.02	phase 3	3.700000000000002	1.0	0.25858902784761	0.0001	0.001	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.0474733454183063	0.0001	0.002	dead (regular)
0.02	phase 2	6.399999999999993	4.0	0.2068717517558169	0.0001	0.002	dead (regular)
0.02	phase 3	4.4	1.0	0.26677248523085745	0.0001	0.002	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.04671797315606522	0.0001	0.003	dead (regular)
0.02	phase 2	6.299999999999994	4.0	0.2034311202947474	0.0001	0.003	dead (regular)
0.02	phase 3	4.100000000000001	1.0	0.2613640632444951	0.0001	0.003	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.04597411013605913	0.0001	0.004	dead (regular)
0.02	phase 2	6.299999999999994	4.0	0.20204236568223943	0.0001	0.004	dead (regular)
0.02	phase 3	3.900000000000002	1.0	0.25871998561750176	0.0001	0.004	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.049484947039087505	0.000125	0.004	dead (regular)
0.02	phase 2	6.199999999999994	4.0	0.19876074779418146	0.000125	0.004	dead (regular)
0.02	phase 3	3.700000000000002	1.0	0.25474972807120966	0.000125	0.004	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.0486968142329355	0.000125	0.005	dead (regular)
0.02	phase 2	6.199999999999994	4.0	0.19816303501085356	0.000125	0.005	dead (regular)
0.02	phase 3	3.600000000000002	1.0	0.25316921533097014	0.000125	0.005	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.047920672755570416	0.000125	0.006	dead (regular)
0.02	phase 2	6.199999999999994	4.0	0.1970192745349149	0.000125	0.006	dead (regular)
0.02	phase 3	3.5000000000000018	1.0	0.2510071753832943	0.000125	0.006	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.04731242361390849	0.000125	0.007	dead (regular)
0.02	phase 2	6.399999999999993	4.0	0.20199909526296597	0.000125	0.007	dead (regular)
0.02	phase 3	3.800000000000002	1.0	0.25591593188459494	0.000125	0.007	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.04659071562614592	0.000125	0.008	dead (regular)
0.02	phase 2	6.299999999999994	4.0	0.198820582526041	0.000125	0.008	dead (regular)
0.02	phase 3	3.600000000000002	1.0	0.25128130417801986	0.000125	0.008	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.04991309134055806	0.00015	0.008	dead (regular)
0.02	phase 2	6.199999999999994	4.0	0.19583412448492743	0.00015	0.008	dead (regular)
0.02	phase 3	3.3000000000000016	1.0	0.248120635990682	0.00015	0.008	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.04585364726495884	0.000125	0.009	dead (regular)
0.02	phase 2	6.199999999999994	4.0	0.19535918022400312	0.000125	0.009	dead (regular)
0.02	phase 3	3.4000000000000017	1.0	0.24645883182866843	0.000125	0.009	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.049123534560358506	0.00015	0.009	dead (regular)
0.02	phase 2	6.199999999999994	4.0	0.19492308015080145	0.00015	0.009	dead (regular)
0.02	phase 3	3.3000000000000016	1.0	0.24615453995446962	0.00015	0.009	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.045127752338822345	0.000125	0.01	dead (regular)
0.02	phase 2	6.199999999999994	4.0	0.19454157116785709	0.000125	0.01	dead (regular)
0.02	phase 3	3.3000000000000016	1.0	0.24483609688496322	0.000125	0.01	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.04682598278133229	0.00015	0.012	dead (regular)
0.02	phase 2	6.199999999999994	4.0	0.19538473172486684	0.00015	0.012	dead (regular)
0.02	phase 3	3.4000000000000017	1.0	0.24401994538789445	0.00015	0.012	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.04301553371514779	0.000125	0.013	dead (regular)
0.02	phase 2	6.299999999999994	4.0	0.19618516577556908	0.000125	0.013	dead (regular)
0.02	phase 3	3.3000000000000016	1.0	0.24453611172212336	0.000125	0.013	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.04608327584550835	0.00015	0.013	dead (regular)
0.02	phase 2	6.099999999999994	4.0	0.1903085322097803	0.00015	0.013	dead (regular)
0.02	phase 3	11.399999999999975	2.0	0.2779393970167904	0.00015	0.013	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.04535183982339271	0.00015	0.014	dead (regular)
0.02	phase 2	6.199999999999994	4.0	0.19147976579221562	0.00015	0.014	dead (regular)
0.02	phase 3	11.299999999999976	2.0	0.2768601950563031	0.00015	0.014	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.04475118153942534	0.00015	0.015	dead (regular)
0.02	phase 2	6.199999999999994	4.0	0.19304650916650432	0.00015	0.015	dead (regular)
0.02	phase 3	3.2000000000000015	1.0	0.23936430079422555	0.00015	0.015	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.04780149371058899	0.000175	0.015	dead (regular)
0.02	phase 2	6.299999999999994	4.0	0.1954938944242031	0.000175	0.015	dead (regular)
0.02	phase 3	3.3000000000000016	1.0	0.24206551393829956	0.000175	0.015	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.04409776697730962	0.00015	0.016	dead (regular)
0.02	phase 2	6.299999999999994	4.0	0.19411108704195426	0.00015	0.016	dead (regular)
0.02	phase 3	3.2000000000000015	1.0	0.2399798215065006	0.00015	0.016	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.04704873849339306	0.000175	0.016	dead (regular)
0.02	phase 2	6.199999999999994	4.0	0.192556916211446	0.000175	0.016	dead (regular)
0.02	phase 3	10.899999999999977	2.0	0.2740823089906003	0.000175	0.016	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.04340306074080692	0.00015	0.017	dead (regular)
0.02	phase 2	6.299999999999994	4.0	0.1954576144086775	0.00015	0.017	dead (regular)
0.02	phase 3	3.3000000000000016	1.0	0.24045694701897688	0.00015	0.017	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.046307369469413814	0.000175	0.017	dead (regular)
0.02	phase 2	6.099999999999994	4.0	0.18939985939082452	0.000175	0.017	dead (regular)
0.02	phase 3	9.799999999999981	2.0	0.2715975544805449	0.000175	0.017	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.04557722839522512	0.000175	0.018	dead (regular)
0.02	phase 2	6.199999999999994	4.0	0.19080489014641047	0.000175	0.018	dead (regular)
0.02	phase 3	9.89999999999998	2.0	0.2704560518882874	0.000175	0.018	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.04485814195927428	0.000175	0.019	dead (regular)
0.02	phase 2	6.199999999999994	4.0	0.19227749111735196	0.000175	0.019	dead (regular)
0.02	phase 3	9.89999999999998	2.0	0.26985733344854257	0.000175	0.019	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.04784472268450684	0.0002	0.019	dead (regular)
0.02	phase 2	6.099999999999994	4.0	0.18841409249426494	0.0002	0.019	dead (regular)
0.02	phase 3	9.199999999999983	2.0	0.2681001626834573	0.0002	0.019	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.04414996476181533	0.000175	0.02	dead (regular)
0.02	phase 2	6.299999999999994	4.0	0.19328635424449925	0.000175	0.02	dead (regular)
0.02	phase 3	9.89999999999998	2.0	0.2685345523531678	0.000175	0.02	dead (regular)
0.02	phase 1	19.200000000000003	15.0	0.0470958748405181	0.0002	0.02	dead (regular)
0.02	phase 2	6.199999999999994	4.0	0.18971263691789722	0.0002	0.02	dead (regular)
0.02	phase 3	9.099999999999984	2.0	0.26793249996251106	0.0002	0.02	dead (regular)
0.025	phase 1	19.200000000000003	15.0	0.014431982965636397	0.0001	0.0	dead (regular)
0.025	phase 2	8.599999999999985	6.0	0.19734229273398757	0.0001	0.0	dead (regular)
0.025	phase 3	3.900000000000002	1.0	0.25667812204748847	0.0001	0.0	dead (regular)
0.025	phase 1	19.200000000000003	15.0	0.014161672286357887	0.0001	0.001	dead (regular)
0.025	phase 2	8.799999999999985	6.0	0.20404309246642763	0.0001	0.001	dead (regular)
0.025	phase 3	4.4	1.0	0.2642377672285279	0.0001	0.001	dead (regular)
0.025	phase 1	19.200000000000003	15.0	0.013895633294689683	0.0001	0.002	dead (regular)
0.025	phase 2	8.699999999999985	6.0	0.1999918538294635	0.0001	0.002	dead (regular)
0.025	phase 3	4.000000000000002	1.0	0.25805284389901306	0.0001	0.002	dead (regular)
0.025	phase 1	19.200000000000003	15.0	0.013633797439745996	0.0001	0.003	dead (regular)
0.025	phase 2	8.599999999999985	6.0	0.19524927632939093	0.0001	0.003	dead (regular)
0.025	phase 3	3.600000000000002	1.0	0.25122121362007316	0.0001	0.003	dead (regular)
0.025	phase 1	19.200000000000003	15.0	0.01331339419565375	0.0001	0.004	dead (regular)
0.025	phase 2	8.199999999999987	6.0	0.20230232422120256	0.0001	0.004	dead (regular)
0.025	phase 3	4.200000000000001	1.0	0.25875206112286825	0.0001	0.004	dead (regular)
0.025	phase 1	17.899999999999984	14.0	0.01224104446270709	0.000125	0.004	dead (regular)
0.025	phase 2	7.999999999999988	6.0	0.1941551132273918	0.000125	0.004	dead (regular)
0.025	phase 3	3.700000000000002	1.0	0.24885309086010177	0.000125	0.004	dead (regular)
0.025	phase 1	17.899999999999984	14.0	0.012017396801123417	0.000125	0.005	dead (regular)
0.025	phase 2	7.899999999999988	6.0	0.18932108365924963	0.000125	0.005	dead (regular)
0.025	phase 3	3.3000000000000016	1.0	0.2422345500568953	0.000125	0.005	dead (regular)
0.025	phase 1	17.899999999999984	14.0	0.011797031739015633	0.000125	0.006	dead (regular)
0.025	phase 2	7.999999999999988	6.0	0.16996025586648386	0.000125	0.006	dead (regular)
0.025	phase 3	7.799999999999988	2.0	0.2742868750228472	0.000125	0.006	dead (regular)
0.025	phase 1	17.899999999999984	14.0	0.011579899951143889	0.000125	0.007	dead (regular)
0.025	phase 2	9.799999999999981	7.0	0.20792845470848625	0.000125	0.007	dead (regular)
0.025	phase 3	4.6	1.0	0.26192956447256033	0.000125	0.007	dead (regular)
0.025	phase 1	17.899999999999984	14.0	0.011367900071371144	0.000125	0.008	dead (regular)
0.025	phase 2	9.399999999999983	7.0	0.19386739040654066	0.000125	0.008	dead (regular)
0.025	phase 3	3.5000000000000018	1.0	0.2452194595942278	0.000125	0.008	dead (regular)
0.025	phase 1	17.899999999999984	14.0	0.01479318251259021	0.00015	0.008	dead (regular)
0.025	phase 2	8.699999999999985	6.0	0.19403854042667626	0.00015	0.008	dead (regular)
0.025	phase 3	3.5000000000000018	1.0	0.24546583894857799	0.00015	0.008	dead (regular)
0.025	phase 1	17.899999999999984	14.0	0.011171712448473932	0.000125	0.009	dead (regular)
0.025	phase 2	9.499999999999982	7.0	0.19615762178740173	0.000125	0.009	dead (regular)
0.025	phase 3	3.600000000000002	1.0	0.24702882156190975	0.000125	0.009	dead (regular)
0.025	phase 1	17.899999999999984	14.0	0.014606262511680707	0.00015	0.009	dead (regular)
0.025	phase 2	8.699999999999985	6.0	0.19573382565267233	0.00015	0.009	dead (regular)
0.025	phase 3	3.600000000000002	1.0	0.2465264623671954	0.00015	0.009	dead (regular)
0.025	phase 1	17.899999999999984	14.0	0.010988584617301496	0.000125	0.01	dead (regular)
0.025	phase 2	9.199999999999983	7.0	0.18422359265384605	0.000125	0.01	dead (regular)
0.025	phase 3	10.699999999999978	2.0	0.28019255333252036	0.000125	0.01	dead (regular)
0.025	phase 1	17.899999999999984	14.0	0.01392367048801682	0.00015	0.012	dead (regular)
0.025	phase 2	8.599999999999985	6.0	0.18901554511894797	0.00015	0.012	dead (regular)
0.025	phase 3	11.599999999999975	2.0	0.27849041963790044	0.00015	0.012	dead (regular)
0.025	phase 1	19.200000000000003	15.0	0.015035140041780175	0.000125	0.013	dead (regular)
0.025	phase 2	8.599999999999985	6.0	0.19004565865656167	0.000125	0.013	dead (regular)
0.025	phase 3	11.499999999999975	2.0	0.27704363304713686	0.000125	0.013	dead (regular)
0.025	phase 1	17.899999999999984	14.0	0.013685328409047416	0.00015	0.013	dead (regular)
0.025	phase 2	8.399999999999986	6.0	0.19033076481912714	0.00015	0.013	dead (regular)
0.025	phase 3	11.599999999999975	2.0	0.2771951059663249	0.00015	0.013	dead (regular)
0.025	phase 1	17.899999999999984	14.0	0.01345045420097561	0.00015	0.014	dead (regular)
0.025	phase 2	8.099999999999987	6.0	0.19268187097226433	0.00015	0.014	dead (regular)
0.025	phase 3	12.099999999999973	2.0	0.27546749808394216	0.00015	0.014	dead (regular)
0.025	phase 1	17.899999999999984	14.0	0.013218996603916948	0.00015	0.015	dead (regular)
0.025	phase 2	8.099999999999987	6.0	0.18967322885742266	0.00015	0.015	dead (regular)
0.025	phase 3	10.699999999999978	2.0	0.27353946287860853	0.00015	0.015	dead (regular)
0.025	phase 1	16.599999999999966	13.0	0.011201239744917997	0.000175	0.015	dead (regular)
0.025	phase 2	9.399999999999983	7.0	0.192622067125887	0.000175	0.015	dead (regular)
0.025	phase 3	11.599999999999975	2.0	0.27419039828424113	0.000175	0.015	dead (regular)
0.025	phase 1	17.899999999999984	14.0	0.01253164470207636	0.00015	0.016	dead (regular)
0.025	phase 2	7.899999999999988	6.0	0.18332583624493573	0.00015	0.016	dead (regular)
0.025	phase 3	9.099999999999984	2.0	0.2683062082768488	0.00015	0.016	dead (regular)
0.025	phase 1	16.599999999999966	13.0	0.011033901535210975	0.000175	0.016	dead (regular)
0.025	phase 2	9.199999999999983	7.0	0.18281795691892092	0.000175	0.016	dead (regular)
0.025	phase 3	8.999999999999984	2.0	0.2680627786040371	0.000175	0.016	dead (regular)
0.025	phase 1	17.899999999999984	14.0	0.012307464577056384	0.00015	0.017	dead (regular)
0.025	phase 2	7.799999999999988	6.0	0.17896400035323298	0.00015	0.017	dead (regular)
0.025	phase 3	8.199999999999987	2.0	0.26352184217719354	0.00015	0.017	dead (regular)
0.025	phase 1	16.599999999999966	13.0	0.01087009361205278	0.000175	0.017	dead (regular)
0.025	phase 2	9.299999999999983	7.0	0.1870081066208536	0.000175	0.017	dead (regular)
0.025	phase 3	9.599999999999982	2.0	0.2690117717697862	0.000175	0.017	dead (regular)
0.025	phase 1	17.099999999999973	13.0	0.010889901685303153	0.000175	0.018	dead (regular)
0.025	phase 2	8.899999999999984	7.0	0.18387908601623648	0.000175	0.018	dead (regular)
0.025	phase 3	8.899999999999984	2.0	0.26528299275072503	0.000175	0.018	dead (regular)
0.025	phase 1	17.69999999999998	14.0	0.014740364068299103	0.000175	0.019	dead (regular)
0.025	phase 2	8.899999999999984	6.0	0.18890845978348328	0.000175	0.019	dead (regular)
0.025	phase 3	9.499999999999982	2.0	0.26708085775983736	0.000175	0.019	dead (regular)
0.025	phase 1	16.599999999999966	13.0	0.012522761881582809	0.0002	0.019	dead (regular)
0.025	phase 2	7.899999999999988	6.0	0.17849666998261768	0.0002	0.019	dead (regular)
0.025	phase 3	7.899999999999988	2.0	0.2601701583803767	0.0002	0.019	dead (regular)
0.025	phase 1	17.899999999999984	14.0	0.014534498456415232	0.000175	0.02	dead (regular)
0.025	phase 2	8.599999999999985	6.0	0.18778364090370925	0.000175	0.02	dead (regular)
0.025	phase 3	9.199999999999983	2.0	0.2645558501206852	0.000175	0.02	dead (regular)
0.025	phase 1	16.599999999999966	13.0	0.01231888161448927	0.0002	0.02	dead (regular)
0.025	phase 2	7.699999999999989	6.0	0.17795634645938518	0.0002	0.02	dead (regular)
0.025	phase 3	7.699999999999989	2.0	0.25836268280995256	0.0002	0.02	dead (regular)
0.03	phase 1	19.900000000000013	15.0	0.013892526702827257	0.0001	0.0	dead (regular)
0.03	phase 2	8.599999999999985	6.0	0.19240409340001274	0.0001	0.0	dead (regular)
0.03	phase 3	3.700000000000002	1.0	0.2502540112420054	0.0001	0.0	dead (regular)
0.03	phase 1	19.900000000000013	15.0	0.013602354038471673	0.0001	0.001	dead (regular)
0.03	phase 2	8.699999999999985	6.0	0.19740406662078702	0.0001	0.001	dead (regular)
0.03	phase 3	4.100000000000001	1.0	0.255715140486631	0.0001	0.001	dead (regular)
0.03	phase 1	19.900000000000013	15.0	0.013316937410412209	0.0001	0.002	dead (regular)
0.03	phase 2	8.599999999999985	6.0	0.19645466504520864	0.0001	0.002	dead (regular)
0.03	phase 3	4.000000000000002	1.0	0.2534929628046704	0.0001	0.002	dead (regular)
0.03	phase 1	19.900000000000013	15.0	0.013036197567575639	0.0001	0.003	dead (regular)
0.03	phase 2	8.399999999999986	6.0	0.19371240566672676	0.0001	0.003	dead (regular)
0.03	phase 3	3.800000000000002	1.0	0.2491029267292304	0.0001	0.003	dead (regular)
0.03	phase 1	20.200000000000017	15.0	0.012925530182051129	0.0001	0.004	dead (regular)
0.03	phase 2	8.199999999999987	6.0	0.18829243369905918	0.0001	0.004	dead (regular)
0.03	phase 3	3.5000000000000018	1.0	0.24150045663734074	0.0001	0.004	dead (regular)
0.03	phase 1	20.000000000000014	15.0	0.017248942295451652	0.000125	0.004	dead (regular)
0.03	phase 2	8.999999999999984	6.0	0.1883774740267887	0.000125	0.004	dead (regular)
0.03	phase 3	3.5000000000000018	1.0	0.24164025226669864	0.000125	0.004	dead (regular)
0.03	phase 1	20.000000000000014	15.0	0.01680761466017657	0.000125	0.005	dead (regular)
0.03	phase 2	9.199999999999983	6.0	0.19503693195219618	0.000125	0.005	dead (regular)
0.03	phase 3	3.800000000000002	1.0	0.24893923761461353	0.000125	0.005	dead (regular)
0.03	phase 1	20.000000000000014	15.0	0.016473291129536903	0.000125	0.006	dead (regular)
0.03	phase 2	9.099999999999984	6.0	0.1887710668346677	0.000125	0.006	dead (regular)
0.03	phase 3	3.4000000000000017	1.0	0.2405962497736499	0.000125	0.006	dead (regular)
0.03	phase 1	20.000000000000014	15.0	0.016144438748815614	0.000125	0.007	dead (regular)
0.03	phase 2	8.899999999999984	6.0	0.1926934148880894	0.000125	0.007	dead (regular)
0.03	phase 3	3.700000000000002	1.0	0.24425684339237524	0.000125	0.007	dead (regular)
0.03	phase 1	20.000000000000014	15.0	0.01582096691554332	0.000125	0.008	dead (regular)
0.03	phase 2	8.599999999999985	6.0	0.1937857867072751	0.000125	0.008	dead (regular)
0.03	phase 3	3.800000000000002	1.0	0.24454200324820494	0.000125	0.008	dead (regular)
0.03	phase 1	18.599999999999994	14.0	0.014328537736781145	0.00015	0.008	dead (regular)
0.03	phase 2	8.499999999999986	6.0	0.18602084315990747	0.00015	0.008	dead (regular)
0.03	phase 3	12.89999999999997	2.0	0.28418092134972855	0.00015	0.008	dead (regular)
0.03	phase 1	20.000000000000014	15.0	0.01550278662634087	0.000125	0.009	dead (regular)
0.03	phase 2	8.499999999999986	6.0	0.18618152479529804	0.000125	0.009	dead (regular)
0.03	phase 3	12.199999999999973	2.0	0.2824283251873635	0.000125	0.009	dead (regular)
0.03	phase 1	18.599999999999994	14.0	0.01405756515353769	0.00015	0.009	dead (regular)
0.03	phase 2	8.599999999999985	6.0	0.1885517384777784	0.00015	0.009	dead (regular)
0.03	phase 3	13.399999999999968	2.0	0.28309610737288093	0.00015	0.009	dead (regular)
0.03	phase 1	20.000000000000014	15.0	0.015189810305362242	0.000125	0.01	dead (regular)
0.03	phase 2	8.399999999999986	6.0	0.18158912601213706	0.000125	0.01	dead (regular)
0.03	phase 3	10.499999999999979	2.0	0.2767423420228734	0.000125	0.01	dead (regular)
0.03	phase 1	18.599999999999994	14.0	0.013269026062974108	0.00015	0.012	dead (regular)
0.03	phase 2	8.299999999999986	6.0	0.18462697807253908	0.00015	0.012	dead (regular)
0.03	phase 3	10.699999999999978	2.0	0.27495873159359663	0.00015	0.012	dead (regular)
0.03	phase 1	20.000000000000014	15.0	0.014281249726697934	0.000125	0.013	dead (regular)
0.03	phase 2	8.499999999999986	6.0	0.18890849033067209	0.000125	0.013	dead (regular)
0.03	phase 3	11.599999999999975	2.0	0.27503933080482734	0.000125	0.013	dead (regular)
0.03	phase 1	18.599999999999994	14.0	0.013014098620180698	0.00015	0.013	dead (regular)
0.03	phase 2	10.19999999999998	7.0	0.20241009559444212	0.00015	0.013	dead (regular)
0.03	phase 3	4.300000000000001	1.0	0.24904211412093655	0.00015	0.013	dead (regular)
0.03	phase 1	18.9	14.0	0.012895137954252676	0.00015	0.014	dead (regular)
0.03	phase 2	9.89999999999998	7.0	0.19389447491448186	0.00015	0.014	dead (regular)
0.03	phase 3	3.600000000000002	1.0	0.2398591243488894	0.00015	0.014	dead (regular)
0.03	phase 1	19.70000000000001	15.0	0.017251099753480065	0.00015	0.015	dead (regular)
0.03	phase 2	9.199999999999983	6.0	0.18520051164006907	0.00015	0.015	dead (regular)
0.03	phase 3	9.99999999999998	2.0	0.2698964141874537	0.00015	0.015	dead (regular)
0.03	phase 1	18.599999999999994	14.0	0.015404361627312086	0.000175	0.015	dead (regular)
0.03	phase 2	8.399999999999986	6.0	0.17806933562495664	0.000175	0.015	dead (regular)
0.03	phase 3	8.899999999999984	2.0	0.2638738980366068	0.000175	0.015	dead (regular)
0.03	phase 1	20.000000000000014	15.0	0.017491721188310487	0.00015	0.016	dead (regular)
0.03	phase 2	9.199999999999983	6.0	0.18992729240203543	0.00015	0.016	dead (regular)
0.03	phase 3	10.899999999999977	2.0	0.2701431466711055	0.00015	0.016	dead (regular)
0.03	phase 1	18.599999999999994	14.0	0.015121133571050153	0.000175	0.016	dead (regular)
0.03	phase 2	8.599999999999985	6.0	0.18335586411054883	0.000175	0.016	dead (regular)
0.03	phase 3	9.499999999999982	2.0	0.26674090778837534	0.000175	0.016	dead (regular)
0.03	phase 1	20.000000000000014	15.0	0.01674003683006723	0.00015	0.017	dead (regular)
0.03	phase 2	8.999999999999984	6.0	0.1796119097585602	0.00015	0.017	dead (regular)
0.03	phase 3	8.799999999999985	2.0	0.2618240859442421	0.00015	0.017	dead (regular)
